Date,BBAS3.SA,BPAC11.SA,CURY3.SA,ENGI11.SA,GOOGL,ITUB4.SA,MBRF3.SA,MSFT,MULT3.SA,NVDA,PRIO3.SA,RAIL3.SA,RDOR3.SA,RENT3.SA,SUZB3.SA,TEND3.SA,WEGE3.SA,IBOVESPA,CDI
2023-09-29,20.267311096191406,28.643007278442383,12.101361274719238,37.268898010253906,129.70985412597656,19.12364387512207,6.110085964202881,309.1046447753906,21.78217315673828,43.41799545288086,46.964569091796875,21.618986129760742,21.8852596282959,51.88201141357422,50.26990509033203,12.085944175720215,33.563392639160156,116565.0,131.40197539687944
2023-10-02,20.21146583557129,28.237375259399414,12.019495010375977,36.67100143432617,132.99075317382812,18.9461669921875,6.152933120727539,315.0273132324219,21.578266143798828,44.698612213134766,45.32719802856445,21.258987426757812,21.43739128112793,50.05692672729492,50.21434020996094,11.883437156677246,33.45234298706055,115057.0,131.455227565415
2023-10-03,19.953725814819336,27.730337142944336,11.699470520019531,35.762203216552734,131.2660369873047,18.707054138183594,6.075807571411133,306.79437255859375,21.00202178955078,43.435970306396484,45.097564697265625,20.52951431274414,20.851716995239258,48.81657409667969,51.19602966308594,11.524449348449707,32.54547119140625,113419.0,131.508501315007
2023-10-04,20.10407257080078,28.421756744384766,11.706912994384766,35.91366195678711,134.0513458251953,19.13605499267578,5.9129862785339355,312.2471618652344,21.365501403808594,43.958984375,43.82960510253906,20.576881408691406,21.13594627380371,49.20640182495117,50.93671798706055,11.634906768798828,32.53620910644531,113607.0,131.5617966544015
2023-10-05,20.16421890258789,28.403318405151367,11.424100875854492,35.29185485839844,133.88284301757812,19.438453674316406,5.8787078857421875,312.6387023925781,21.347766876220703,44.60478591918945,43.6399040222168,20.444250106811523,20.903396606445312,49.17097091674805,51.1775016784668,10.585555076599121,32.369651794433594,113284.0,131.61511359234797
2023-10-06,20.984697341918945,28.513946533203125,11.312464714050293,35.02080535888672,136.37075805664062,19.621305465698242,5.8787078857421875,320.3724365234375,21.64032554626465,45.67679214477539,44.46857452392578,20.643198013305664,20.87755584716797,48.33815002441406,52.04806137084961,10.079290390014648,32.20307922363281,114170.0,131.66845213759947
2023-10-09,20.87301254272461,28.29269027709961,11.394332885742188,35.39548873901367,137.203369140625,19.452516555786133,5.887277603149414,322.8785400390625,22.119054794311523,45.188697814941406,48.37230682373047,20.908462524414062,21.101490020751953,48.46219253540039,52.51112747192383,10.42907428741455,32.24935531616211,115156.0,131.72181229891262
2023-10-10,20.83864402770996,28.661447525024414,11.833433151245117,36.1528205871582,136.84654235839844,19.43142318725586,6.041529655456543,321.4786376953125,22.553455352783203,45.71272277832031,48.17262649536133,21.72319984436035,21.66132354736328,49.675960540771484,52.27959442138672,10.714424133300781,32.665775299072266,116737.0,131.7751940850476
2023-10-11,21.036251068115234,29.39895248413086,11.416659355163574,36.28037643432617,139.3146514892578,19.67756462097168,6.007251262664795,325.4238586425781,22.633249282836914,46.718841552734375,47.52366638183594,21.8558292388916,20.937847137451172,49.25070571899414,52.46481704711914,10.208157539367676,32.54547119140625,117051.0,131.82859750476808
2023-10-12,21.036251068115234,29.39895248413086,11.416659355163574,36.28037643432617,137.74855041503906,19.67756462097168,6.007251262664795,324.1903076171875,22.633249282836914,46.85757827758789,47.52366638183594,21.8558292388916,20.937847137451172,49.25070571899414,52.46481704711914,10.208157539367676,32.54547119140625,117051.0,131.88202256684136
2023-10-13,20.971813201904297,28.54159927368164,11.223155975341797,34.9331169128418,136.1527099609375,19.47362518310547,5.870138168334961,320.8325500488281,22.39388084411621,45.376346588134766,49.91981887817383,21.315828323364258,19.688983917236328,47.65596389770508,54.23371124267578,9.950422286987305,31.962493896484375,115754.0,131.9354692800382
2023-10-16,21.3970947265625,28.421756744384766,11.238040924072266,35.1403923034668,137.87741088867188,19.501754760742188,5.9301252365112305,325.6391906738281,22.39388084411621,46.0091667175293,49.72013854980469,21.37267303466797,20.067947387695312,47.26614761352539,53.131622314453125,10.180543899536133,32.06427764892578,116534.0,131.98893765313304
2023-10-17,21.203781127929688,27.87784194946289,10.903133392333984,34.8294792175293,138.49195861816406,19.213407516479492,5.698747634887695,325.0714111328125,21.915151596069336,43.85618591308594,50.11949920654297,20.756881713867188,19.993839263916016,46.94719314575195,53.224239349365234,10.355435371398926,31.721887588500977,115908.0,132.04242769490375
2023-10-18,21.100685119628906,27.075803756713867,10.635204315185547,34.8294792175293,136.7474365234375,18.812543869018555,5.6130523681640625,323.1624450683594,21.10840606689453,42.117427825927734,50.11949920654297,20.178985595703125,19.655256271362305,45.24614715576172,51.93693161010742,9.729506492614746,31.73114013671875,114060.0,132.0959394141318
2023-10-19,21.263927459716797,26.974390029907227,10.769169807434082,35.9694709777832,136.53927612304688,19.030555725097656,5.433091640472412,324.3470153808594,21.463016510009766,42.02260971069336,49.949771881103516,20.52951431274414,20.054609298706055,45.24614715576172,51.84431457519531,9.69268798828125,31.407262802124023,114004.0,132.14947281960227
2023-10-20,21.195192337036133,26.94673728942871,10.575664520263672,36.06513214111328,134.40817260742188,18.960229873657227,5.415952682495117,319.79486083984375,21.489612579345703,41.309932708740234,49.62030029296875,20.434776306152344,20.289018630981445,45.18412780761719,50.8441047668457,9.573023796081543,31.286968231201172,113155.0,132.20302792010375
